81",MTK,LUM,MTK,LUM,MTK,LUM,MTK,LUM,East,MTK,Palza,LUM,MTK,Lum,LUM,LUM,EXI,EXI,MTK,MTK,MTK,MTK,AMG,Exi,APRO,,Exi,sy,Sy,MKT,SY,,,,INV,INV,INV,INV,INV,UPS
,Total Sale,,,,,224 Dispatch August,,,,,95,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,0,0,0,0,10,0,0,0,0,6,0,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,528,2,1,0,0,0,0,0,0,6,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,,0,0,0,0,30,25,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,,3,9,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,0,20,0,0,0,0,,,,50,20,0,12,0,0
,BR 23,Ramdut sir,30-8-2025,30-8-2025,Y ok,Radhey Krishna Service Center BSR,Service Center,"153 (31-8-25)
(1-9-25)",,12 Month,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-9-2025,BSR 65,Akash Sir,3-9-2025,3-9-2025,Y ok,Prakashmay Power Solution Bulandshahr,"New Dp- 3700-3%
Charger- 3%","157 (31-8-25)
(3-9-25)",,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BSR 60,Neeraj Sir,22-8-2025,27-8-2025,Y ok,Jai Battery & Invertor Hapur,New DP-1300-2%,"154 (31-8-25)
(2-9-25)",,after 30k disptach,7,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BSR 62,Neeraj Sir,22-8-2025,27-8-2025,Y ok,Vijay Electric Store Hapur,New DP-1300-2%,"155 (31-8-25)
(2-9-25)",,after 30k disptach,10,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Sale,,,,,241 Dispatch August,,,,,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,505,2,1,0,0,0,0,0,0,6,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,,0,0,0,0,23,25,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,0,20,0,0,0,0,,,,50,20,0,12,0,0
5-9-2025,BSR 52 (A),Akash Sir,25-7-2025,29-8-2025,Y ok,Mathuria Ent. Aligarh (Order A),"New Dp-1500-2%-120 (SP)
Panal- 19.50","158 (31-8-25)
(3-9-25)",2 Foc tt17536,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BSR 52 (B),Akash Sir,25-7-2025,29-8-2025,Y ok,Mathuria Ent. Aligarh (Order B),"New Dp-1500-2%-120 (SP)
Panal- 19.50","159 (31-8-25)
(3-9-25)",,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,
,Total Sale,,,,,293 Dispatch August,,,,,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,444,2,1,0,0,0,0,0,0,6,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,,0,0,0,0,23,25,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,0,11,0,0,0,0,,,,50,20,0,12,0,0
15-9-2025,Billing,,,,,,,,,,247,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,,,,,,50,40,,,,10,,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Done,Stock Ret.,,,,,BSR To Hisar,YBK/B/25-26/0160,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,20,,10,,
,BSR 69,Neeraj Sir,16-9-2025,18-9-2025,Y ok,Jai Rajora (K.K Elc. Bulandshahr) ,"New Dp-3000-3%-3%
Charger -3%-3%",163 (18-9-25),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Sale,,,,,0 Dispatch September,,,,,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,48,20,0,10,0,0
,Bal,,,,,,,,,,611,2,1,0,0,0,0,0,0,6,0,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,20,,0,0,0,0,73,65,0,0,0,10,0,42,20,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,0,11,0,0,0,0,,,,2,0,0,2,0,0
19-9-2025,Billing,,,,,1 Scooty,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-9-2025,Panal pur.,,,,,Prakashmay Power Solution Bulandshahr ,INV2025-26/2386,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,
,BSR 66,Neeraj Sir,12-9-2025,22-9-2025,Y ok,Aastha Elc Modinagar,"New Dp-1700-2%
550 east-17.55",165 (22-9-25),Mixbilling,,33,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BSR 69,Neeraj Sir,19-9-2025,22-9-2025,Y ok,Vijay Electric Store Hapur,New Dp-1300-2%-200 SP,164 (22-9-25),,,15,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HR337 ,Akash Sir,25-8-2025,27-8-2025,Y ok,Prakashmay Power Solution Bulandshahr ,"DP-1500-2%-200 SP
Panel-18.80 RS","167,168 (23-9-25)","
4 Foc 17536 ",1 Code Panding 18036,110,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
,BSR 72,Akash Sir,23-9-2025,23-9-2025,Y ok,Prakashmay Power Solution Bulandshahr ,FOC,171 (24-9-25),,1 Code Panding 17535,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BSR 70,Neeraj Sir,21-9-2025,22-9-2025,Y ok,Ravi Battery Aurangabad,New Dp-1300-2%-200 SP,166 (23-9-25),,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Sale,,,,,190 Dispatch September,,,,,199,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,,0,0,0,0,26,76,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,491,2,1,0,0,0,0,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,,0,0,0,0,47,12,0,0,0,10,0,38,20,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,0,0,9,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,48,11,0,0,0,0,,,,2,0,0,2,0,0
,Sale Ret.,,,,,Qadri Ent. Bahjoi,SR/BS/25-26/013,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sale Ret.,,,,,Qadri Ent. Bahjoi,SR/BS/25-26/012,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-9-2025,BSR 73,Akash Sir,24-9-2025,24-9-2025,Yok,Qadri Enterprise Bahjoi,"New Dp-1500-2%
Panel-18.50 RS","172,173 (24-9-25)",2 Foc tt17536,"1 Code Do party Ko Gya Hai 
17536 ka",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,22,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,
,Total Sale,,,,,240 Dispatch September,,,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,22,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,436,2,1,0,0,0,0,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,,0,0,0,0,25,12,0,0,0,10,0,18,20,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,,3,9,0,0,9,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,48,2,0,0,0,0,,,,2,0,0,2,0,0
25-9-2025,Billing,,,,,,,,,,85,,,,,,,,5,,,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-9-2025,Billing,,,,,YBK Industries To Prakashmay Power Solution ,,,,,104,,,,,,,,,,,,62,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Done,HR403,Akash Sir,22-9-2025,23-9-2025,Y ok,Prakashmay Power Solution Bulandshahr ,"New Dp- 1500-2%-200 (SP)
Panel-18.80 RS",174 (25-9-25),4 Foc slt tt17536,,110,,,,,,,,,,,,62,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Sale,,,,,240 Dispatch September,,,,,110,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,515,2,1,0,0,0,0,0,5,6,0,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,,0,0,0,0,55,12,0,0,0,10,0,28,20,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,,3,9,0,0,9,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,42,2,0,0,0,0,,,,2,0,0,2,0,0
28-9-3035,BSR 74,Akash Sir,29-9-2025,29-9-2025,ok,Prakashmay Power Solution Bulandshahr ,Dp-1500-2%,176 (29-9-25),,Code panding,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-9-3035,BSR 68,Neeraj Sir,15-9-2025,29-9-2025,Y ok,Jai Rajora (K.K Elc. Bulandshahr) ,New DP-1500-2%-200 (SP),177 (29-9-25),,,20,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Sale,,,,,275 Dispatch September,,,,,35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,480,2,1,0,0,0,0,0,5,6,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,,0,0,0,0,47,12,0,0,0,10,0,28,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,,3,9,0,0,9,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,42,2,0,0,0,0,,,,2,0,0,2,0,0
1-10-2025,Billing,,,,,YBK HSR,YBK/H/25-26/1193,,,,95,4,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,20,,,,,,,15,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-10-2025,Billing,,,,,YBK Industries To Prakashmay Power Solution ,YBK/H/25-26/1192,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,30,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-10-2025,HR437,Akash Sir,30-9-2025,30-9-2025,Y ok,Prakashmay Power Solution Bulandshahr ,"New Dp-1500-2%-200 Extra
Panel-18.80 RS","180 (30-9-25)
(4-10-25)",,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,30,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Sale,,,,,0 Dispatch September,,,,,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,12,0,0,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,,0,0,0,0,0,0
,Bal,,,,,,,,,,565,6,1,0,0,0,0,0,5,6,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,,0,0,0,0,62,12,0,0,0,10,0,68,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,,3,9,0,0,9,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,81,0,36,2,0,0,0,0,,,,2,0,0,2,0,0
2-10-2025,HR420 (B),Akash Sir,1-10-2025,27-9-2025,Y ok,"Prakashmay Power Solution Bulandshahr 
(Order B)",New Dp-1500-2%-200,"179 (30-9-25)
(1-10-25)",,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
